"Date";"$LRCX";"$NVDA";"$MRK";"$AMAT";"$ASML";"$PDD";"$UBER";"$TSM";"$NVO";"$MSFT"
"2010-09-29";;;2,745861201922421;;;;;37,68554712920438;30,78282565755276;40,651469760793205
"2010-10-30";;5,777045304733912;;14,493664258037493;;;;;;
"2010-12-25";25,62396826242079;;;;;;;;;
"2010-12-30";;;5,153630373801291;;27,744370042356394;;;37,94062467300332;31,082993286823747;39,56215324636377
"2011-01-29";;7,217744769084492;;18,69644748242996;;;;;;
"2011-03-26";25,70953333643512;;;;29,963543948283917;;;;;
"2011-03-30";;;8,533969010727056;;;;;37,94885110082842;31,73341826578549;39,23340377468483
"2011-04-30";;7,407546949010071;;20,387108554733864;;;;;;
"2011-06-25";24,841299036072908;;;;30,70236543583614;;;;;
"2011-06-29";;;10,136315228966986;;;;;36,7812620593149;31,78290905649664;38,83304976909769
"2011-07-30";;16,413820586684153;;24,389591873106397;;;;;;
"2011-09-24";21,839148784402308;;;;30,403211386055073;;;;;
"2011-09-29";;;11,800112859740421;;;;;34,71369961351055;32,06993006993007;38,31271091113611
"2011-10-29";;17,85932326527456;;22,801179043453455;;;;;;
"2011-12-24";17,20503326464986;;;;;;;;;
"2011-12-30";;;15,963535704622558;;29,04275057577948;;;33,16268638753434;33,72320863352727;37,579803475267866
"2012-01-28";;16,215866711022954;;19,0038926040523;;;;;;
"2012-03-24";12,979536487308796;;;;;;;;;
"2012-03-30";;;16,58989999585045;;;;;32,21697306780643;34,12227355125431;37,98660842655858
"2012-03-31";;;;;27,78186794991868;;;;;
"2012-04-28";;14,296797994732335;;16,86945762012786;;;;;;
"2012-06-23";8,919920215879381;;;;;;;;;
"2012-06-29";;;18,402332602671738;;26,665501399776854;;;33,11004325134183;35,79886184970294;29,51995984970769
"2012-07-28";;13,334667161085525;;13,734601253511993;;;;;;
"2012-09-22";5,361863355240133;;;;;;;;;
"2012-09-29";;;18,614084978253597;;26,30062803204092;;;34,982698134607546;37,2193551819536;27,45753810859741
"2012-10-27";;14,22488719725498;;4,713843330657185;;;;;;
"2012-12-22";3,520286415012045;;;;;;;;;
"2012-12-30";;;19,491399919605644;;24,448072568109218;;;35,75506275045866;37,7745879578602;26,936788701494585
"2013-01-26";;15,145208390622871;;3,3444403307417008;;;;;;
"2013-03-30";1,9151197967158302;;18,118466898954704;;21,533091401508088;;;35,69460071365682;38,19058536220688;27,473293690469923
"2013-04-27";;15,271248098327131;;-2,7339084273390846;;;;;;
"2013-06-29";3,2807378666242837;;15,723956709571105;;19,82735112007029;;;35,810741280346626;38,436168918096634;34,37937545761667
"2013-07-27";;14,70908833371946;;-3,8788893539835354;;;;;;
"2013-09-28";5,5776139054734895;;;;17,044062934444607;;;;;
